Kode Barang,Warna,   AS,   S,  M, L, XL, XXL,06,08,10,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
MPC 072,SGB,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPC 076,SGB,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPC 301,SGB,,,,31,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPC 302,SGB,,,,20,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPC 305,SGB,,,15,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPC 306,SGB,,,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MQC 132,SGB,,,12,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MQC 158,SGB,,,17,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MQC 178,SGB,,,19,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRC 902,SGB,,,9,16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRC 903,SGB,,,12,14,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRC 906,SGB,,,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRC 907,SGB,,,19,16,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRC 908,SGB,,,16,17,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRC 912,SGB,,,8,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRC 915,SGB,,,22,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSC 400,SGB,,,,,,,,,,,,,,,,,,,,,,,,,5,3,7,2,3,,,,
MSC 401,SGB,,,,,,,,,,,,,,,,,,,,6,5,4,8,3,,,,,,,,,
MSC 402,SGB,,,,,,,,,,,,,,,,,,,,1,5,7,7,3,,,,,,,,,
MUC 032,SGB,,,,,,,,,,,,,,,,,,,,,,,,,5,6,7,1,5,,,,
MUC 033,SGB,,,,,,,,,,,,,,,,,,,,,,,,,5,4,4,6,3,,,,
NAC 690,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,2,6,6,2,
NAC 691,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,1,1,1,
NAC 692,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,7,6,5,3,
NAC 693,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,5,4,4,4,
NAC 694,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,5,3,5,5,
NAC 695,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,4,3,2,5,
NAC 697,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,4,4,1,2,
NAC 699,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,3,4,4,1,
NAC 700,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,3,3,2,
NAC 701,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,5,3,4,
NAC 702,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,4,3,1,
NAC 703,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,0,0,3,
NAC 704,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,1,1,3,3,
NAC 705,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,1,1,3,3,
NAC 706,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,4,4,4,3,
NEC 431,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,1,4,
NEC 432,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,5,4,4,4,
NNC 439,SGB,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNC 441,SGB,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRC 001,SGB,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRC 002,SGB,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRC 003,SGB,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRC 004,SGB,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYC 533,SGB,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYC 534,SGB,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYC 535,SGB,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYC 536,SGB,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYC 537,SGB,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYC 538,SGB,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ODC 001,SGB,,,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWC 181,SGB,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,1,3,,,,
OWC 182,SGB,,,,,,,,,,,,,,,,,,,,,,,,,3,1,7,6,3,,,,
PAC 414,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,5,6,4,6,
PAC 415,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,6,6,5,3,
PAC 416,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5,9,6,5,4,
PAC 417,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,4,5,10,6,
PAC 418,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,8,4,2,4,
PAC 419,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,8,8,8,3,
POC 337,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,4,4,6,5,
POC 342,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,3,6,6,3,
POC 347,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,4,6,3,5,
QQC 777,SGB,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QQC 780,SGB,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RDC 840,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,7,6,7,
RDC 841,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,8,6,5,3,
RDC 842,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,6,9,7,4,
RDC 843,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,3,5,6,4,
RDC 844,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,7,7,8,1,
RDC 846,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,5,8,6,5,
RDC 847,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,0,4,1,5,
RDC 848,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,5,4,5,5,
REC 156,SGB,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REC 164,SGB,,,17,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REC 165,SGB,,,18,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REC 166,SGB,,,18,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REC 167,SGB,,,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REC 168,SGB,,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RHC 002,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,3,6,4,5,
RHC 134,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,3,4,3,1,
RHC 157,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,6,5,6,4,
RHC 800,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,6,6,8,4,
RHC 850,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,5,6,3,
RKC 247,SGB,,,1,14,20,24,,,,,,,,,,,,,,,,,,,,,,,,,,,
RKC 251,SGB,,,0,10,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
RKC 253,SGB,,,9,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RKC 258,SGB,,,46,21,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,
RKC 259,SGB,,,,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RKC 265,SGB,,,,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RKC 268,SGB,,,,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RKC 367,SGB,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RKC 540,SGB,,,,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RKC 543,SGB,,,,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RKC 545,SGB,,,,,,,,14,15,,,,,,,,,,,,,,,,,,,,,,,,
RKC 546,SGB,,,,,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
RKC 547,SGB,,,,12,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RLC 001,SGB,,,,,,,,,,,,,,,,,,,,,3,3,2,2,4,4,,,,,,,
RLC 002,SGB,,,,,,,,,,,,,,,,,,,,,4,5,5,2,3,3,,,,,,,
RNC 001,SGB,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNC 002,SGB,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNC 006,SGB,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RRC 357,SGB,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RRC 358,SGB,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RRC 363,SGB,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RRC 365,SGB,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RRC 818,SGB,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RRC 825,SGB,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RRC 826,SGB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RRC 827,SGB,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RRC 828,SGB,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RRC 829,SGB,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RTC 134,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,6,8,3,1,
RTC 135,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,6,3,4,2,
RTC 136,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,3,5,5,6,
RTC 137,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,8,7,5,3,
RTC 138,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,4,2,3,
RTC 139,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,5,3,5,
RTC 141,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,5,6,9,5,
RTC 143,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,5,5,3,3,
RTC 148,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,6,7,6,
RTC 149,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,5,4,6,3,
SLC 202,SGB,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STC 001,SGB,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STC 935,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,3,5,3,6,
STC 936,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,2,11,5,7,
STC 937,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,5,8,9,7,6,4,
STC 938,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,4,10,3,4,
STC 939,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,2,4,5,
STC 940,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,5,7,3,6,
STC 941,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,1,4,3,4,
STC 942,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,5,2,5,4,
STC 950,SGB,,,,,,,,,,,,,,,,,,,,4,2,5,3,3,,,,,,,,,
STC 952,SGB,,,,,,,,,,,,,,,,,,,,4,3,4,4,3,,,,,,,,,
TFC 371,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,6,5,5,4,
TFC 375,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,3,6,6,4,
TFC 376,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,5,6,5,5,
TFC 377,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,4,2,5,
TFC 378,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,6,2,7,4,
TFC 379,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,3,1,3,2,
TFC 380,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,4,3,2,
TFC 381,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,1,4,3,
TFC 388,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,4,3,3,
TFC 710,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,5,1,0,0,
TIC 003,SGB,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIC 004,SGB,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TMC 832,SGB,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TMC 834,SGB,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TMC 835,SGB,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UAC 462,SGB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UAC 463,SGB,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC 105,SGB,,6,12,14,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC 417,SGB,,4,14,15,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC 418,SGB,,7,17,18,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC 419,SGB,,7,9,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC 527,SGB,,13,13,9,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC 704,SGB,,8,28,22,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC 705,SGB,,,7,8,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UUC 001,SGB,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UUC 002,SGB,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UUC 003,SGB,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHC 366,SGB,,,,9,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHC 367,SGB,,,,6,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHC 374,SGB,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WRC 343,SGB,,,,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WRC 345,SGB,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WRC 351,SGB,,,,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WUC 006,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,3,6,3,
WUC 008,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,2,2,2,3,
YDC 704,SGB,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YDC 707,SGB,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YDC 709,SGB,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YDC 817,SGB,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YDC 818,SGB,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YIC 423,SGB,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YIC 424,SGB,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YIC 425,SGB,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YIC 426,SGB,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YIC 427,SGB,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YIC 430,SGB,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YIC 432,SGB,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YIC 434,SGB,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YIC 435,SGB,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YIC 436,SGB,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YIC 437,SGB,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YPC 105,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,2,
YPC 106,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,3,5,1,
YPC 107,SGB,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,5,7,3,3,
YSC 670,SGB,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YSC 672,SGB,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YSC 674,SGB,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YSC 675,SGB,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YSC 678,SGB,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
